0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.248000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.360000	0.128000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.422000	0.206000	0.087000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.474000	0.257000	0.186000	0.083000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.512000	0.268000	0.266000	0.162000	0.087000	0.000000	0.000000	0.000000	0.000000	0.000000
0.512000	0.274000	0.302000	0.194000	0.109000	0.053000	0.000000	0.000000	0.000000	0.000000
0.580000	0.315000	0.330000	0.217000	0.210000	0.086000	0.075000	0.000000	0.000000	0.000000
0.589000	0.344000	0.321000	0.233000	0.275000	0.105000	0.174000	0.104000	0.000000	0.000000
0.623000	0.343000	0.326000	0.232000	0.290000	0.115000	0.222000	0.083000	0.072000	0.000000
