0.802000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.659000	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.540000	0.323000	0.643000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.420000	0.256000	0.565000	0.429000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.373000	0.185000	0.463000	0.318000	0.592000	0.000000	0.000000	0.000000	0.000000	0.000000
0.345000	0.186000	0.370000	0.254000	0.538000	0.327000	0.000000	0.000000	0.000000	0.000000
0.327000	0.194000	0.348000	0.206000	0.537000	0.222000	0.488000	0.000000	0.000000	0.000000
0.271000	0.151000	0.324000	0.204000	0.445000	0.173000	0.392000	0.404000	0.000000	0.000000
0.239000	0.150000	0.311000	0.161000	0.377000	0.193000	0.269000	0.298000	0.496000	0.000000
0.194000	0.128000	0.282000	0.146000	0.337000	0.168000	0.227000	0.273000	0.407000	0.377000
