0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.022000	0.031000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.037000	0.021000	0.036000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.027000	0.046000	0.028000	0.023000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.027000	0.045000	0.029000	0.032000	0.025000	0.000000	0.000000	0.000000	0.000000	0.000000
0.030000	0.024000	0.029000	0.029000	0.028000	0.016000	0.000000	0.000000	0.000000	0.000000
0.030000	0.044000	0.058000	0.086000	0.049000	0.025000	0.029000	0.000000	0.000000	0.000000
0.041000	0.061000	0.059000	0.052000	0.037000	0.022000	0.051000	0.018000	0.000000	0.000000
0.030000	0.063000	0.044000	0.040000	0.041000	0.024000	0.073000	0.047000	0.021000	0.000000
