0.802000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.794000	0.690000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.784000	0.645000	0.821000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.775000	0.668000	0.818000	0.816000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.742000	0.636000	0.805000	0.789000	0.872000	0.000000	0.000000	0.000000	0.000000	0.000000
0.753000	0.633000	0.804000	0.763000	0.854000	0.733000	0.000000	0.000000	0.000000	0.000000
0.753000	0.649000	0.794000	0.755000	0.853000	0.714000	0.825000	0.000000	0.000000	0.000000
0.745000	0.637000	0.778000	0.760000	0.835000	0.690000	0.800000	0.798000	0.000000	0.000000
0.732000	0.622000	0.769000	0.752000	0.831000	0.689000	0.766000	0.771000	0.803000	0.000000
0.734000	0.632000	0.759000	0.749000	0.812000	0.675000	0.750000	0.765000	0.763000	0.752000
