0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.143000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.262000	0.177000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.382000	0.244000	0.078000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.429000	0.315000	0.180000	0.111000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.457000	0.314000	0.273000	0.175000	0.054000	0.000000	0.000000	0.000000	0.000000	0.000000
0.475000	0.306000	0.295000	0.223000	0.055000	0.105000	0.000000	0.000000	0.000000	0.000000
0.531000	0.349000	0.319000	0.225000	0.147000	0.154000	0.096000	0.000000	0.000000	0.000000
0.563000	0.350000	0.332000	0.268000	0.215000	0.134000	0.219000	0.106000	0.000000	0.000000
0.608000	0.372000	0.361000	0.283000	0.255000	0.159000	0.261000	0.131000	0.089000	0.000000
