0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.029000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.046000	0.031000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.044000	0.076000	0.027000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.061000	0.033000	0.025000	0.029000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.066000	0.055000	0.032000	0.061000	0.035000	0.000000	0.000000	0.000000	0.000000	0.000000
0.051000	0.053000	0.046000	0.058000	0.039000	-0.003000	0.000000	0.000000	0.000000	0.000000
0.062000	0.032000	0.047000	0.078000	0.035000	-0.002000	0.002000	0.000000	0.000000	0.000000
0.064000	0.047000	0.049000	0.079000	0.063000	0.019000	0.051000	0.026000	0.000000	0.000000
0.056000	0.048000	0.052000	0.066000	0.063000	0.023000	0.062000	0.026000	0.013000	0.000000
