0.773000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.720000	0.692000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.729000	0.690000	0.797000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.729000	0.690000	0.789000	0.798000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.729000	0.690000	0.787000	0.795000	0.836000	0.000000	0.000000	0.000000	0.000000	0.000000
0.729000	0.690000	0.789000	0.790000	0.836000	0.699000	0.000000	0.000000	0.000000	0.000000
0.729000	0.690000	0.787000	0.800000	0.836000	0.696000	0.801000	0.000000	0.000000	0.000000
0.729000	0.690000	0.788000	0.802000	0.836000	0.704000	0.812000	0.778000	0.000000	0.000000
0.729000	0.690000	0.793000	0.807000	0.836000	0.702000	0.802000	0.775000	0.770000	0.000000
0.729000	0.690000	0.793000	0.797000	0.836000	0.698000	0.807000	0.772000	0.765000	0.715000
