0.773000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.320000	0.654000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.241000	0.606000	0.385000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.159000	0.523000	0.278000	0.407000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.101000	0.482000	0.238000	0.350000	0.516000	0.000000	0.000000	0.000000	0.000000	0.000000
0.071000	0.458000	0.173000	0.291000	0.446000	0.412000	0.000000	0.000000	0.000000	0.000000
0.056000	0.415000	0.124000	0.218000	0.420000	0.329000	0.536000	0.000000	0.000000	0.000000
0.041000	0.386000	0.114000	0.203000	0.398000	0.313000	0.512000	0.232000	0.000000	0.000000
0.030000	0.373000	0.102000	0.188000	0.373000	0.307000	0.447000	0.203000	0.387000	0.000000
0.021000	0.368000	0.091000	0.183000	0.350000	0.288000	0.426000	0.202000	0.371000	0.337000
