0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.229000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.350000	0.077000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.466000	0.152000	0.083000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.511000	0.164000	0.096000	0.019000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.542000	0.181000	0.147000	0.079000	0.054000	0.000000	0.000000	0.000000	0.000000	0.000000
0.579000	0.203000	0.178000	0.119000	0.076000	0.071000	0.000000	0.000000	0.000000	0.000000
0.606000	0.225000	0.201000	0.135000	0.095000	0.097000	0.024000	0.000000	0.000000	0.000000
0.666000	0.246000	0.216000	0.156000	0.170000	0.115000	0.062000	0.040000	0.000000	0.000000
0.692000	0.257000	0.225000	0.164000	0.203000	0.137000	0.089000	0.057000	0.010000	0.000000
