0.792000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.564000	0.522000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.451000	0.453000	0.519000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.282000	0.325000	0.365000	0.572000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.223000	0.281000	0.311000	0.526000	0.504000	0.000000	0.000000	0.000000	0.000000	0.000000
0.191000	0.249000	0.268000	0.464000	0.453000	0.328000	0.000000	0.000000	0.000000	0.000000
0.152000	0.227000	0.228000	0.410000	0.424000	0.266000	0.458000	0.000000	0.000000	0.000000
0.125000	0.197000	0.212000	0.386000	0.370000	0.238000	0.430000	0.338000	0.000000	0.000000
0.093000	0.193000	0.205000	0.381000	0.342000	0.228000	0.409000	0.309000	0.235000	0.000000
0.072000	0.184000	0.187000	0.372000	0.305000	0.206000	0.384000	0.290000	0.221000	0.330000
